date,time,,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,power
2017/01/16,15:55:07,7,353,0.96698,-0.254333,-0.013855,-0.0022583,-1.60126,0.153641,29.4743,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,354,0.96698,-0.254333,-0.013855,-0.0022583,-1.60126,0.153641,29.4743,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,402,0.966797,-0.255188,-0.013916,-0.0022583,-1.60796,0.156799,29.5744,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,403,0.966797,-0.255188,-0.013916,-0.0022583,-1.60796,0.156799,29.5744,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,404,0.966553,-0.256042,-0.013916,-0.0022583,-1.60779,0.158234,29.6763,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,417,0.966553,-0.256042,-0.013916,-0.0022583,-1.60779,0.158234,29.6763,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,418,0.966309,-0.256897,-0.013916,-0.00231934,-1.60942,0.152908,29.778,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,515,0.966309,-0.256897,-0.013916,-0.00231934,-1.60942,0.152908,29.778,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,553,0.966064,-0.257812,-0.013916,-0.00231934,-1.60927,0.154434,29.8866,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,603,0.966064,-0.257812,-0.013916,-0.00231934,-1.60927,0.154434,29.8866,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,604,0.96582,-0.258667,-0.013916,-0.00231934,-1.60911,0.155869,29.9885,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,605,0.96582,-0.258667,-0.013916,-0.00231934,-1.60911,0.155869,29.9885,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,616,0.965637,-0.259521,-0.013855,-0.00231934,-1.60229,0.155457,30.0885,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,617,0.965637,-0.259521,-0.013855,-0.00231934,-1.60229,0.155457,30.0885,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,619,0.965393,-0.260376,-0.013855,-0.00231934,-1.60213,0.156876,30.1903,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,649,0.965393,-0.260376,-0.013855,-0.00231934,-1.60213,0.156876,30.1903,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,650,0.965149,-0.26123,-0.013916,-0.00238037,-1.61055,0.153381,30.2922,-0.0078125,0,0.5,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,685,0.965149,-0.26123,-0.013916,-0.00238037,-1.61055,0.153381,30.2922,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,686,0.964905,-0.262085,-0.013916,-0.00238037,-1.61039,0.154816,30.394,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,687,0.964905,-0.262085,-0.013916,-0.00238037,-1.61039,0.154816,30.394,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,700,0.964661,-0.262939,-0.013916,-0.00238037,-1.61024,0.15625,30.4959,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,734,0.964661,-0.262939,-0.013916,-0.00238037,-1.61024,0.15625,30.4959,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,751,0.964417,-0.263855,-0.013916,-0.00238037,-1.6101,0.157776,30.6045,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,801,0.964417,-0.263855,-0.013916,-0.00238037,-1.6101,0.157776,30.6045,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,832,0.964172,-0.264709,-0.013916,-0.00238037,-1.60994,0.15921,30.7063,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,833,0.964172,-0.264709,-0.013916,-0.00238037,-1.60994,0.15921,30.7063,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
